User ID,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1AA2C377,2019.06,1183.655,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C378,2019.09,1260.084,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C379,2019.12,1242.986,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C380,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C381,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C382,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C383,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C384,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C385,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C386,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C387,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C388,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C389,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C390,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Mining,Current,Trend,
BDCQ.SF1AA2C391,2016.06,10624.465,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C392,2016.09,9110.709,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C393,2016.12,12084.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C394,2017.03,11804.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C395,2017.06,12150.005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C396,2017.09,10399.584,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C397,2017.12,13705.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C398,2018.03,12745.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C399,2018.06,12574.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C400,2018.09,10633.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C401,2018.12,13806.468,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C402,2019.03,13704.407,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C403,2019.06,13035.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C404,2019.09,11170.665,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C405,2019.12,15202.125,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C406,2020.03,14554.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C407,2020.06,13611.426,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C408,2020.09,11354.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C409,2020.12,14450.272,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C410,2021.03,14066.305,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C411,2021.06,14238.983,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C412,2021.09,12297.488,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C413,2021.12,16382.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C414,2022.03,15717.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C415,2022.06,16272.442,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C416,2022.09,15435.099,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C417,2016.06,10645.533,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C418,2016.09,10746.161,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C419,2016.12,10993.057,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C420,2017.03,11227.63,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C421,2017.06,12124.058,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C422,2017.09,12257.443,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C423,2017.12,12472.544,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C424,2018.03,12159.422,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C425,2018.06,12505.921,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C426,2018.09,12545.318,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C427,2018.12,12552.711,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C428,2019.03,13105.416,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C429,2019.06,12946.436,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C430,2019.09,13172.572,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C431,2019.12,13827.797,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C432,2020.03,13918.038,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C433,2020.06,13528.832,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C434,2020.09,13371.957,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C435,2020.12,13143.272,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C436,2021.03,13450.433,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C437,2021.06,14177.915,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C438,2021.09,14450.361,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C439,2021.12,14904.905,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C440,2022.03,15032.857,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C441,2022.06,16209.134,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C442,2022.09,18120.489,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1AA2C443,2016.06,10658.37,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C444,2016.09,10755.601,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C445,2016.12,10931.91,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C446,2017.03,11381.758,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C447,2017.06,11957.405,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C448,2017.09,12364.256,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C449,2017.12,12340.539,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C450,2018.03,12317.624,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C451,2018.06,12414.738,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C452,2018.09,12523.127,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C453,2018.12,12687.398,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C454,2019.03,12932.585,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Food, Beverage and Tobacco Product Manufacturing",Current prices,Trend,
